"EstablishmentID","InspectionID","EstablishmentName","PlaceName","Address","Address2","City","State","Zip","TypeDescription","Latitude","Longitude","InspectionDate","Score","Grade","NameSearch","Intersection"
"33682","1329262","THORNTONS #28"," ","100 W BROADWAY","","LOUISVILLE","KY","40203","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2455000","-85.7539000","2017-10-16 00:00:00","97","A","THORNTONS",""
"33682","1329263","THORNTONS #28"," ","100 W BROADWAY","","LOUISVILLE","KY","40203","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2455000","-85.7539000","2017-10-16 00:00:00","93","","THORNTONS",""
"33684","1293756","CIRCLE K #3244"," ","9109 U.S.HWY 42","","PROSPECT","KY","40059","RETAIL-FOOD  10,000 SQ FT OR LESS","38.3397000","-85.6200000","2017-06-07 00:00:00","96","A","CIRCLEK",""
"33684","1293757","CIRCLE K #3244"," ","9109 U.S.HWY 42","","PROSPECT","KY","40059","RETAIL-FOOD  10,000 SQ FT OR LESS","38.3397000","-85.6200000","2017-06-07 00:00:00","99","A","CIRCLEK",""
"33684","1340330","CIRCLE K #3244"," ","9109 U.S.HWY 42","","PROSPECT","KY","40059","RETAIL-FOOD  10,000 SQ FT OR LESS","38.3397000","-85.6200000","2017-11-29 00:00:00","99","A","CIRCLEK",""
"33684","1340331","CIRCLE K #3244"," ","9109 U.S.HWY 42","","PROSPECT","KY","40059","RETAIL-FOOD  10,000 SQ FT OR LESS","38.3397000","-85.6200000","2017-11-29 00:00:00","96","","CIRCLEK",""
"33688","1339919","WEBB'S MARKET"," ","944 E MUHAMMAD ALI BLVD","","LOUISVILLE","KY","40204","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2485000","-85.7349000","2017-06-01 00:00:00","98","A","WEBBSMARKET",""
"33688","1339921","WEBB'S MARKET"," ","944 E MUHAMMAD ALI BLVD","","LOUISVILLE","KY","40204","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2485000","-85.7349000","2017-06-01 00:00:00","100","","WEBBSMARKET",""
"33694","1271825","MORE SHENANIGAN'S IRISH"," ","4521 BARDSTOWN RD","","LOUISVILLE","KY","40218","FOOD SERVICE","38.1821077","-85.6279414","2017-03-14 00:00:00","94","A","MORESHENANIGANSIRISH",""
"33694","1311962","MORE SHENANIGAN'S IRISH"," ","4521 BARDSTOWN RD","","LOUISVILLE","KY","40218","FOOD SERVICE","38.1821077","-85.6279414","2017-08-09 00:00:00","96","A","MORESHENANIGANSIRISH",""
"33705","1280805","OAK CONVENIENT FOOD MART"," ","1056 E OAK ST","","LOUISVILLE","KY","40204","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2330000","-85.7345000","2017-04-24 00:00:00","91","A","OAKCONVENIENTFOODMART",""
"33705","1280806","OAK CONVENIENT FOOD MART"," ","1056 E OAK ST","","LOUISVILLE","KY","40204","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2330000","-85.7345000","2017-04-24 00:00:00","87","","OAKCONVENIENTFOODMART",""
"33705","1337045","OAK CONVENIENT FOOD MART"," ","1056 E OAK ST","","LOUISVILLE","KY","40204","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2330000","-85.7345000","2017-11-14 00:00:00","90","A","OAKCONVENIENTFOODMART",""
"33705","1337047","OAK CONVENIENT FOOD MART"," ","1056 E OAK ST","","LOUISVILLE","KY","40204","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2330000","-85.7345000","2017-11-14 00:00:00","89","","OAKCONVENIENTFOODMART",""
"33714","1343523","BEST STOP FOOD MART"," ","9200 BLUE LICK RD","","LOUISVILLE","KY","40229","PRE-PACKAGED RETAIL","38.1160000","-85.6899000","2017-12-11 00:00:00","85","","BESTSTOPFOODMART",""
"33718","1303256","E-Z SUPER FOOD MART"," ","1100 ALGONQUIN PKWY","","LOUISVILLE","KY","40208","RETAIL-FOOD  10,000 SQ FT OR LESS",".0000000",".0000000","2017-07-10 00:00:00","96","A","EZSUPERFOODMART",""
"33718","1303257","E-Z SUPER FOOD MART"," ","1100 ALGONQUIN PKWY","","LOUISVILLE","KY","40208","RETAIL-FOOD  10,000 SQ FT OR LESS",".0000000",".0000000","2017-07-10 00:00:00","92","A","EZSUPERFOODMART",""
"33718","1344558","E-Z SUPER FOOD MART"," ","1100 ALGONQUIN PKWY","","LOUISVILLE","KY","40208","RETAIL-FOOD  10,000 SQ FT OR LESS",".0000000",".0000000","2017-12-13 00:00:00","97","A","EZSUPERFOODMART",""
"33718","1344559","E-Z SUPER FOOD MART"," ","1100 ALGONQUIN PKWY","","LOUISVILLE","KY","40208","RETAIL-FOOD  10,000 SQ FT OR LESS",".0000000",".0000000","2017-12-13 00:00:00","96","","EZSUPERFOODMART",""
"33726","1307334","DOMINO'S PIZZA #1436"," ","5219 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1628000","-85.8308000","2017-07-25 00:00:00","96","A","DOMINOSPIZZA",""
"33726","1353890","DOMINO'S PIZZA #1436"," ","5219 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1628000","-85.8308000","2018-01-29 00:00:00","96","A","DOMINOSPIZZA",""
"33729","1281154","CIRCLE K #3234"," ","4347 S. 3RD ST","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1920000","-85.7645000","2017-04-25 00:00:00","92","C","CIRCLEK",""
"33729","1281155","CIRCLE K #3234"," ","4347 S. 3RD ST","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1920000","-85.7645000","2017-04-25 00:00:00","92","","CIRCLEK",""
"33729","1283216","CIRCLE K #3234"," ","4347 S. 3RD ST","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1920000","-85.7645000","2017-05-02 00:00:00","98","A","CIRCLEK",""
"33729","1332371","CIRCLE K #3234"," ","4347 S. 3RD ST","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1920000","-85.7645000","2017-10-19 00:00:00","95","A","CIRCLEK",""
"33729","1332372","CIRCLE K #3234"," ","4347 S. 3RD ST","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1920000","-85.7645000","2017-10-19 00:00:00","99","","CIRCLEK",""
"33733","1302185","SUBWAY"," ","1259 HURSTBOURNE LN","","LOUISVILLE","KY","40223","FOOD SERVICE","38.2270000","-85.5767000","2017-07-05 00:00:00","97","A","SUBWAY",""
"33733","1351189","SUBWAY"," ","1259 HURSTBOURNE LN","","LOUISVILLE","KY","40223","FOOD SERVICE","38.2270000","-85.5767000","2018-01-17 00:00:00","96","A","SUBWAY",""
"33741","1265679","CIRCLE K #3235"," ","7800 ST. ANDREWS CHURCH RD","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1519000","-85.8200000","2017-02-13 00:00:00","92","A","CIRCLEK",""
"33741","1265680","CIRCLE K #3235"," ","7800 ST. ANDREWS CHURCH RD","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1519000","-85.8200000","2017-02-13 00:00:00","92","","CIRCLEK",""
"33741","1317998","CIRCLE K #3235"," ","7800 ST. ANDREWS CHURCH RD","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1519000","-85.8200000","2017-09-01 00:00:00","93","A","CIRCLEK",""
"33741","1317999","CIRCLE K #3235"," ","7800 ST. ANDREWS CHURCH RD","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1519000","-85.8200000","2017-09-01 00:00:00","93","A","CIRCLEK",""
"33741","1355071","CIRCLE K #3235"," ","7800 ST. ANDREWS CHURCH RD","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1519000","-85.8200000","2018-02-01 00:00:00","95","A","CIRCLEK",""
"33741","1355072","CIRCLE K #3235"," ","7800 ST. ANDREWS CHURCH RD","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1519000","-85.8200000","2018-02-01 00:00:00","98","","CIRCLEK",""
"33742","1299722","DOMINO'S PIZZA #1435"," ","7924 FEGENBUSH LN","","LOUISVILLE","KY","40228","FOOD SERVICE","38.1375000","-85.6137000","2017-06-27 00:00:00","100","A","DOMINOSPIZZA",""
"33742","1336423","DOMINO'S PIZZA #1435"," ","7924 FEGENBUSH LN","","LOUISVILLE","KY","40228","FOOD SERVICE","38.1375000","-85.6137000","2017-11-14 00:00:00","96","A","DOMINOSPIZZA",""
"33753","1335315","DAILY MART"," ","1320 DIXIE HWY","","LOUISVILLE","KY","40210","SUPERMARKET WITH PROCESSING","38.2345000","-85.7884000","2017-11-06 00:00:00","96","","DAILYMART",""
"33761","1265353","WRIGHT PLACE"," ","501 N 33RD ST","","LOUISVILLE","KY","40212","FOOD SERVICE","38.2731000","-85.8006000","2017-02-10 00:00:00","100","A","WRIGHTPLACE",""
"33761","1309450","WRIGHT PLACE"," ","501 N 33RD ST","","LOUISVILLE","KY","40212","FOOD SERVICE","38.2731000","-85.8006000","2017-08-01 00:00:00","100","A","WRIGHTPLACE",""
"33761","1352276","WRIGHT PLACE"," ","501 N 33RD ST","","LOUISVILLE","KY","40212","FOOD SERVICE","38.2731000","-85.8006000","2018-01-22 00:00:00","98","A","WRIGHTPLACE",""
"33783","1280178","FRAZIER'S BALL PARK CONC."," ","2213 BRADFORD DR","","LOUISVILLE","KY","40218","FOOD SERVICE","38.1975000","-85.6535000","2017-04-20 00:00:00","98","A","FRAZIERSBALLPARKCONC",""
"33783","1324396","FRAZIER'S BALL PARK CONC."," ","2213 BRADFORD DR","","LOUISVILLE","KY","40218","FOOD SERVICE","38.1975000","-85.6535000","2017-09-27 00:00:00","98","A","FRAZIERSBALLPARKCONC",""
"33784","1270099","TACO BELL #2412"," ","4910 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2501000","-85.6257000","2017-03-06 00:00:00","100","A","TACOBELL",""
"33784","1328862","TACO BELL #2412"," ","4910 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2501000","-85.6257000","2017-10-13 00:00:00","95","C","TACOBELL",""
"33784","1330208","TACO BELL #2412"," ","4910 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2501000","-85.6257000","2017-10-19 00:00:00","100","B","TACOBELL",""
"33789","1292934","STEAK N SHAKE #708"," ","4913 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1692000","-85.8271000","2017-05-30 00:00:00","95","A","STEAKNSHAKE",""
"33789","1340621","STEAK N SHAKE #708"," ","4913 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1692000","-85.8271000","2017-11-30 00:00:00","79","C","STEAKNSHAKE",""
"33789","1342037","STEAK N SHAKE #708"," ","4913 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1692000","-85.8271000","2017-12-05 00:00:00","94","A","STEAKNSHAKE",""
"33814","1275728","UNIVERSITY DINING HALL"," ","2001 NEWBURG RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2176000","-85.7077000","2017-03-30 00:00:00","96","A","UNIVERSITYDININGHALL",""
"33814","1320520","UNIVERSITY DINING HALL"," ","2001 NEWBURG RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2176000","-85.7077000","2017-09-12 00:00:00","97","A","UNIVERSITYDININGHALL",""
"33823","1268730","MCDONALD'S"," ","2720 W BROADWAY","","LOUISVILLE","KY","40211","FOOD SERVICE","38.2490000","-85.7979000","2017-02-28 00:00:00","95","A","MCDONALDS",""
"33823","1310989","MCDONALD'S"," ","2720 W BROADWAY","","LOUISVILLE","KY","40211","FOOD SERVICE","38.2490000","-85.7979000","2017-08-07 00:00:00","92","A","MCDONALDS",""
"33823","1356441","MCDONALD'S"," ","2720 W BROADWAY","","LOUISVILLE","KY","40211","FOOD SERVICE","38.2490000","-85.7979000","2018-02-06 00:00:00","98","A","MCDONALDS",""
"33824","1317936","TACO BELL #2477"," ","110 E BROADWAY","","LOUISVILLE","KY","40203","FOOD SERVICE","38.2452320","-85.7527150","2017-08-28 00:00:00","95","A","TACOBELL",""
"33824","1334916","TACO BELL #2477"," ","110 E BROADWAY","","LOUISVILLE","KY","40203","FOOD SERVICE","38.2452320","-85.7527150","2017-11-06 00:00:00","95","A","TACOBELL",""
"33826","1310417","211 CLOVER LANE"," ","211 CLOVER LN","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2565000","-85.6499000","2017-08-03 00:00:00","90","A","CLOVERLANE",""
"33830","1273451","MANUAL STADIUM HOME CONCESSON"," ","1230 E BURNETT AVE","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2206000","-85.7370000","2017-03-21 00:00:00","98","A","MANUALSTADIUMHOMECONCESSON",""
"33830","1319583","MANUAL STADIUM HOME CONCESSON"," ","1230 E BURNETT AVE","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2206000","-85.7370000","2017-09-08 00:00:00","97","A","MANUALSTADIUMHOMECONCESSON",""
"33836","1308038","KROGER L-327"," ","2710 W BROADWAY","","LOUISVILLE","KY","40211","RETAIL-FOOD  10,001 SQ FT OR OVER","38.2486000","-85.7970000","2017-07-27 00:00:00","97","A","KROGERL",""
"33836","1308042","KROGER L-327"," ","2710 W BROADWAY","","LOUISVILLE","KY","40211","RETAIL-FOOD  10,001 SQ FT OR OVER","38.2486000","-85.7970000","2017-07-27 00:00:00","97","A","KROGERL",""
"33836","1351007","KROGER L-327"," ","2710 W BROADWAY","","LOUISVILLE","KY","40211","RETAIL-FOOD  10,001 SQ FT OR OVER","38.2486000","-85.7970000","2018-01-16 00:00:00","96","A","KROGERL",""
"33836","1351008","KROGER L-327"," ","2710 W BROADWAY","","LOUISVILLE","KY","40211","RETAIL-FOOD  10,001 SQ FT OR OVER","38.2486000","-85.7970000","2018-01-16 00:00:00","96","","KROGERL",""
"33843","1288811","SPEEDWAY #9612"," ","1101 BARDSTOWN RD","","LOUISVILLE","KY","40204","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2387000","-85.7202000","2017-05-19 00:00:00","98","A","SPEEDWAY",""
"33843","1288812","SPEEDWAY #9612"," ","1101 BARDSTOWN RD","","LOUISVILLE","KY","40204","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2387000","-85.7202000","2017-05-19 00:00:00","98","","SPEEDWAY",""
"33843","1339086","SPEEDWAY #9612"," ","1101 BARDSTOWN RD","","LOUISVILLE","KY","40204","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2387000","-85.7202000","2017-11-21 00:00:00","94","A","SPEEDWAY",""
"33843","1339087","SPEEDWAY #9612"," ","1101 BARDSTOWN RD","","LOUISVILLE","KY","40204","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2387000","-85.7202000","2017-11-21 00:00:00","94","","SPEEDWAY",""
"33849","1325537","CIRCLE K #119"," ","8801 OLD 3RD ST RD","","LOUISVILLE","KY","40272","PRE-PACKAGED RETAIL","38.1161000","-85.8115000","2017-10-02 00:00:00","95","","CIRCLEK",""
"33851","1347579","ST. MATTHEWS MINI MART"," ","316 WALLACE AVE","","LOUISVILLE","KY","40207","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2519000","-85.6576000","2017-12-20 00:00:00","95","","STMATTHEWSMINIMART",""
"33851","1353754","ST. MATTHEWS MINI MART"," ","316 WALLACE AVE","","LOUISVILLE","KY","40207","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2519000","-85.6576000","2018-01-29 00:00:00","100","A","STMATTHEWSMINIMART",""
"33851","1353755","ST. MATTHEWS MINI MART"," ","316 WALLACE AVE","","LOUISVILLE","KY","40207","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2519000","-85.6576000","2018-01-29 00:00:00","100","","STMATTHEWSMINIMART",""
"33854","1267471","BROWN HOTEL / MAIN KITCHEN"," ","335 W BROADWAY","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2465000","-85.7580000","2017-02-22 00:00:00","93","A","BROWNHOTELMAINKITCHEN",""
"33854","1299794","BROWN HOTEL / MAIN KITCHEN"," ","335 W BROADWAY","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2465000","-85.7580000","2017-06-27 00:00:00","96","A","BROWNHOTELMAINKITCHEN",""
"33854","1345149","BROWN HOTEL / MAIN KITCHEN"," ","335 W BROADWAY","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2465000","-85.7580000","2017-12-15 00:00:00","98","A","BROWNHOTELMAINKITCHEN",""
"33858","1273448","TACO BELL PIZZA HUT EXPRESS #2511"," ","1069 BARDSTOWN RD","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2392000","-85.7218000","2017-03-21 00:00:00","99","A","TACOBELLPIZZAHUTEXPRESS",""
"33858","1316649","TACO BELL PIZZA HUT EXPRESS #2511"," ","1069 BARDSTOWN RD","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2392000","-85.7218000","2017-08-24 00:00:00","97","A","TACOBELLPIZZAHUTEXPRESS",""
"33858","1353237","TACO BELL PIZZA HUT EXPRESS #2511"," ","1069 BARDSTOWN RD","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2392000","-85.7218000","2018-01-25 00:00:00","99","A","TACOBELLPIZZAHUTEXPRESS",""
"33863","1269455","BACK DOOR"," ","1250 BARDSTOWN RD","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2348000","-85.7178000","2017-03-02 00:00:00","90","A","BACKDOOR",""
"33863","1326614","BACK DOOR"," ","1250 BARDSTOWN RD","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2348000","-85.7178000","2017-10-04 00:00:00","83","C","BACKDOOR",""
"33863","1329632","BACK DOOR"," ","1250 BARDSTOWN RD","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2348000","-85.7178000","2017-10-12 00:00:00","95","A","BACKDOOR",""
"33898","1271951","SPEEDWAY #9518"," ","4308 BISHOP LN","","LOUISVILLE","KY","40218","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1997000","-85.6866000","2017-03-14 00:00:00","94","A","SPEEDWAY",""
"33898","1271952","SPEEDWAY #9518"," ","4308 BISHOP LN","","LOUISVILLE","KY","40218","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1997000","-85.6866000","2017-03-14 00:00:00","95","","SPEEDWAY",""
"33898","1326478","SPEEDWAY #9518"," ","4308 BISHOP LN","","LOUISVILLE","KY","40218","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1997000","-85.6866000","2017-10-04 00:00:00","91","A","SPEEDWAY",""
"33898","1326479","SPEEDWAY #9518"," ","4308 BISHOP LN","","LOUISVILLE","KY","40218","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1997000","-85.6866000","2017-10-04 00:00:00","91","","SPEEDWAY",""
"33899","1342654","UCHM SENIOR NUTRITION"," ","150 S STATE ST","","LOUISVILLE","KY","40206","PRE-PACKAGED RETAIL","38.2557000","-85.7162000","2017-12-06 00:00:00","100","","UCHMSENIORNUTRITION",""
"33901","1290496","AUDUBON HOSPITAL FOOD SERVICE"," ","1 AUDUBON PLAZA","","LOUISVILLE","KY","40217","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2151000","-85.7216000","2017-05-25 00:00:00","96","A","AUDUBONHOSPITALFOODSERVICE",""
"33901","1345529","AUDUBON HOSPITAL FOOD SERVICE"," ","1 AUDUBON PLAZA","","LOUISVILLE","KY","40217","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2151000","-85.7216000","2017-12-18 00:00:00","97","A","AUDUBONHOSPITALFOODSERVICE",""
"33905","1302227","SPEEDWAY #9511"," ","7430 TERRY RD","","LOUISVILLE","KY","40258","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1451000","-85.8723000","2017-07-03 00:00:00","92","A","SPEEDWAY",""
"33905","1302228","SPEEDWAY #9511"," ","7430 TERRY RD","","LOUISVILLE","KY","40258","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1451000","-85.8723000","2017-07-03 00:00:00","92","A","SPEEDWAY",""
"33905","1348678","SPEEDWAY #9511"," ","7430 TERRY RD","","LOUISVILLE","KY","40258","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1451000","-85.8723000","2018-01-03 00:00:00","96","A","SPEEDWAY",""
"33905","1348679","SPEEDWAY #9511"," ","7430 TERRY RD","","LOUISVILLE","KY","40258","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1451000","-85.8723000","2018-01-03 00:00:00","98","","SPEEDWAY",""
"33906","1289323","VINCENZO'S"," ","150 S 5TH ST","","LOUISVILLE","KY","40201","FOOD SERVICE","38.2557000","-85.7586000","2017-05-17 00:00:00","100","A","VINCENZOS",""
"33906","1336085","VINCENZO'S"," ","150 S 5TH ST","","LOUISVILLE","KY","40201","FOOD SERVICE","38.2557000","-85.7586000","2017-11-08 00:00:00","92","A","VINCENZOS",""
"33908","1281304","NEXT DOOR FOOD MART"," ","3303 NEWBURG RD","","LOUISVILLE","KY","40218","PRE-PACKAGED RETAIL","38.2009000","-85.6851000","2017-04-25 00:00:00","94","","NEXTDOORFOODMART",""
"33908","1339676","NEXT DOOR FOOD MART"," ","3303 NEWBURG RD","","LOUISVILLE","KY","40218","PRE-PACKAGED RETAIL","38.2009000","-85.6851000","2017-11-27 00:00:00","93","","NEXTDOORFOODMART",""
"33909","1282830","SEELBACH EMPLOYEE CAFE"," ","500 S 4TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2508000","-85.7578000","2017-05-01 00:00:00","99","A","SEELBACHEMPLOYEECAFE",""
"33913","1268465","GREAT WOK"," ","2502 S PRESTON ST","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2125000","-85.7416000","2017-02-27 00:00:00","93","A","GREATWOK",""
"33913","1311039","GREAT WOK"," ","2502 S PRESTON ST","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2125000","-85.7416000","2017-08-07 00:00:00","92","A","GREATWOK",""
"33913","1350999","GREAT WOK"," ","2502 S PRESTON ST","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2125000","-85.7416000","2018-01-16 00:00:00","92","A","GREATWOK",""
"33917","1275512","ARBY'S #1400"," ","4948 U.S. HIGHWAY 42","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2851000","-85.6312000","2017-03-28 00:00:00","92","A","ARBYS",""
"33917","1324877","ARBY'S #1400"," ","4948 U.S. HIGHWAY 42","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2851000","-85.6312000","2017-09-28 00:00:00","94","A","ARBYS",""
"33920","1267472","BROWN HOTEL / J. GRAHAM CAFE"," ","335 W BROADWAY","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2465000","-85.7580000","2017-02-22 00:00:00","93","A","BROWNHOTELJGRAHAMCAFE",""
"33920","1299793","BROWN HOTEL / J. GRAHAM CAFE"," ","335 W BROADWAY","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2465000","-85.7580000","2017-06-27 00:00:00","96","A","BROWNHOTELJGRAHAMCAFE",""
"33920","1345148","BROWN HOTEL / J. GRAHAM CAFE"," ","335 W BROADWAY","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2465000","-85.7580000","2017-12-15 00:00:00","95","A","BROWNHOTELJGRAHAMCAFE",""
"33925","1345964","STOP N GO FOOD MART #1 LLC"," ","5401 INDIAN OAKS CIRCLE","","LOUISVILLE","KY","40219","SUPERMARKET WITH PROCESSING","38.1706000","-85.6869000","2017-12-19 00:00:00","95","","STOPNGOFOODMARTLLC",""
"33927","1299316","KINDRED HOSPITAL-LOUISVILLE"," ","1313 ST. ANTHONY PL","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2427000","-85.7321000","2017-06-26 00:00:00","97","A","KINDREDHOSPITALLOUISVILLE",""
"33927","1342954","KINDRED HOSPITAL-LOUISVILLE"," ","1313 ST. ANTHONY PL","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2427000","-85.7321000","2017-12-07 00:00:00","98","A","KINDREDHOSPITALLOUISVILLE",""
"33935","1280689","KUHL'S LIQUORS & DELI"," ","7302 GRADE LN","","LOUISVILLE","KY","40219","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1441000","-85.7389000","2017-04-24 00:00:00","96","A","KUHLSLIQUORSDELI",""
"33935","1280690","KUHL'S LIQUORS & DELI"," ","7302 GRADE LN","","LOUISVILLE","KY","40219","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1441000","-85.7389000","2017-04-24 00:00:00","96","","KUHLSLIQUORSDELI",""
"33935","1339074","KUHL'S LIQUORS & DELI"," ","7302 GRADE LN","","LOUISVILLE","KY","40219","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1441000","-85.7389000","2017-11-21 00:00:00","94","A","KUHLSLIQUORSDELI",""
"33935","1339075","KUHL'S LIQUORS & DELI"," ","7302 GRADE LN","","LOUISVILLE","KY","40219","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1441000","-85.7389000","2017-11-21 00:00:00","100","A","KUHLSLIQUORSDELI",""
"33938","1306583","GALT EAST BANQUET KITCHEN"," ","140 N 4TH ST","","LOUISVILLE","KY","40203","FOOD SERVICE","38.2581000","-85.7568000","2017-07-20 00:00:00","96","A","GALTEASTBANQUETKITCHEN",""
"33938","1349484","GALT EAST BANQUET KITCHEN"," ","140 N 4TH ST","","LOUISVILLE","KY","40203","FOOD SERVICE","38.2581000","-85.7568000","2018-01-08 00:00:00","95","A","GALTEASTBANQUETKITCHEN",""
